state,age,injury,restraint,inimpact,modelyr,D_injury,year
48,34,1,3,6,0.908045977,1,2002
48,68,4,3,2,0.862068966,2,2002
48,24,1,0,12,0.67816092,3,2002
48,19,3,3,9,0.83908046,4,2002
48,32,2,3,12,0.827586207,0,2002
48,52,3,0,11,0.75862069,3,2002
48,29,3,3,12,0.770114943,4,2002
48,19,3,3,12,0.873563218,3,2002
48,21,4,0,11,0.83908046,4,2002
48,19,0,3,9,0.816091954,0,2002
48,34,2,3,12,0.885057471,0,2002
48,26,3,3,12,0.83908046,4,2002
48,18,4,3,12,0.735632184,3,2002
48,93,4,3,1,0.862068966,1,2002
48,57,1,3,12,0.747126437,4,2002
48,48,4,3,1,0.793103448,2,2002
48,23,3,3,12,0.816091954,4,2002
48,46,4,0,9,0.827586207,4,2002
48,20,4,3,12,0.781609195,3,2002
48,49,4,3,6,0.827586207,4,2002
48,11,0,3,6,0.862068966,0,2002
48,26,0,3,12,0.850574713,0,2002
48,32,3,3,12,0.827586207,4,2002
48,36,2,0,12,0.689655172,0,2002
48,8,2,0,3,0.804597701,4,2002
48,35,0,3,10,0.896551724,0,2002
48,6,4,3,6,0.75862069,2,2002
48,19,1,3,12,0.770114943,1,2002
48,23,3,3,12,0.816091954,3,2002
48,24,3,0,12,0.781609195,4,2002
48,56,3,3,12,0.885057471,3,2002
48,28,3,0,9,0.770114943,4,2002
48,18,3,3,9,0.862068966,4,2002
48,45,2,3,12,0.850574713,1,2002
48,26,3,3,9,0.816091954,4,2002
48,18,2,3,12,0.75862069,4,2002
48,21,3,3,9,0.75862069,4,2002
48,54,3,3,12,0.873563218,4,2002
48,17,0,3,12,0.735632184,0,2002
48,20,2,3,12,0.885057471,4,2002
48,18,2,3,12,0.75862069,4,2002
48,15,1,3,12,0.885057471,1,2002
48,26,0,3,12,0.793103448,1,2002
48,21,1,0,12,0.862068966,1,2002
48,21,1,3,12,0.850574713,1,2002
48,17,2,3,11,0.816091954,2,2002
48,16,4,3,9,0.83908046,4,2002
48,69,2,3,12,0.83908046,4,2002
48,14,3,3,9,0.816091954,4,2002
48,35,2,3,12,0.873563218,4,2002
48,18,3,0,9,0.781609195,4,2002
48,55,3,3,12,0.862068966,3,2002
48,22,4,3,12,0.781609195,2,2002
48,15,3,3,9,0.873563218,4,2002
48,49,4,0,3,0.75862069,0,2002
48,17,0,3,10,0.850574713,0,2002
48,18,4,1,3,0.793103448,3,2002
48,18,4,3,12,0.850574713,3,2002
48,23,2,3,12,0.770114943,4,2002
48,17,0,3,12,0.850574713,0,2002
48,22,0,3,2,0.83908046,0,2002
48,90,4,3,9,0.747126437,4,2002
48,72,4,3,12,0.770114943,4,2002
48,70,4,3,12,0.781609195,2,2002
48,16,3,8,12,0.816091954,3,2002
48,21,4,3,12,0.816091954,4,2002
48,19,2,3,9,0.896551724,2,2002
48,18,4,3,12,0.862068966,2,2002
48,19,4,0,12,0.827586207,4,2002
48,18,0,3,11,0.793103448,0,2002
48,18,4,0,12,0.701149425,3,2002
48,20,4,3,12,0.896551724,4,2002
48,29,3,3,9,0.781609195,4,2002
48,29,4,0,9,0.793103448,4,2002
48,16,4,3,5,0.816091954,4,2002
48,16,4,0,2,0.804597701,1,2002
48,15,0,3,12,0.850574713,0,2002
48,22,4,3,3,0.896551724,3,2002
48,25,4,3,9,0.75862069,4,2002
48,41,4,3,2,0.770114943,2,2002
48,54,4,3,2,0.896551724,3,2002
48,13,4,3,12,0.873563218,1,2002
48,20,2,0,9,0.896551724,4,2002
48,17,1,3,6,0.781609195,1,2002
48,25,4,0,12,0.632183908,2,2002
48,25,1,3,12,0.804597701,1,2002
48,17,0,3,12,0.747126437,0,2002
48,51,2,3,12,0.862068966,2,2002
48,20,3,3,12,0.666666667,3,2002
48,26,4,0,3,0.793103448,3,2002
48,5,4,3,3,0.747126437,0,2002
48,84,4,3,3,0.885057471,4,2002
48,14,0,3,12,0.885057471,2,2002
48,16,1,0,12,0.747126437,3,2002
48,54,4,0,9,0.850574713,3,2002
48,35,4,0,12,0.873563218,3,2002
48,85,4,3,5,0.885057471,0,2002
48,19,2,3,11,0.816091954,4,2002
48,64,2,3,3,0.83908046,1,2002
48,72,4,3,12,0.781609195,3,2002
48,90,4,0,12,0.747126437,1,2002
48,74,4,3,3,0.850574713,3,2002
48,33,3,3,9,0.850574713,4,2002
48,81,3,3,1,0.827586207,4,2002
48,39,0,3,8,0.793103448,2,2002
48,17,4,3,9,0.827586207,4,2002
48,20,1,3,6,0.75862069,1,2002
48,20,1,0,9,0.827586207,4,2002
48,73,4,3,9,0.781609195,4,2002
48,20,3,3,12,0.885057471,0,2002
48,50,1,3,11,0.83908046,2,2002
48,17,2,3,9,0.896551724,4,2002
48,18,4,3,12,0.873563218,3,2002
48,77,2,3,12,0.666666667,4,2002
48,27,4,3,3,0.83908046,4,2002
48,45,3,3,12,0.83908046,3,2002
48,11,0,3,12,0.75862069,0,2002
48,23,3,3,12,0.793103448,4,2002
48,38,4,3,3,0.850574713,2,2002
48,18,0,3,12,0.885057471,0,2002
48,40,0,3,12,0.873563218,0,2002
48,27,4,3,11,0.896551724,4,2002
48,51,4,3,9,0.770114943,4,2002
48,21,1,3,3,0.896551724,1,2002
48,16,4,3,12,0.896551724,2,2002
48,31,2,3,12,0.896551724,3,2002
48,25,3,1,2,0.747126437,1,2002
48,23,2,3,12,0.83908046,1,2002
48,43,0,3,12,0.908045977,0,2002
48,21,1,3,9,0.793103448,2,2002
48,29,1,3,6,0.793103448,1,2002
48,37,4,3,12,0.793103448,4,2002
48,23,4,0,12,0.781609195,3,2002
48,53,4,3,3,0.885057471,3,2002
48,34,1,3,12,0.896551724,1,2002
48,7,3,3,6,0.83908046,3,2002
48,67,3,3,3,0.850574713,4,2002
48,43,2,3,7,0.850574713,4,2002
48,18,2,3,12,0.896551724,2,2002
48,65,4,3,11,0.850574713,2,2002
48,36,4,0,12,0.747126437,4,2002
48,5,3,3,12,0.885057471,3,2002
48,20,3,0,12,0.724137931,4,2002
48,15,0,3,12,0.862068966,1,2002
48,43,4,3,3,0.83908046,3,2002
48,27,3,0,12,0.816091954,4,2002
48,37,3,0,3,0.724137931,4,2002
48,21,4,3,9,0.873563218,4,2002
48,35,4,0,12,0.862068966,4,2002
48,70,2,3,12,0.873563218,1,2002
48,50,4,3,3,0.770114943,2,2002
48,23,4,0,12,0.804597701,4,2002
48,29,4,3,3,0.873563218,2,2002
48,26,4,3,2,0.896551724,0,2002
48,25,0,3,12,0.896551724,0,2002
48,27,3,3,12,0.724137931,4,2002
48,4,4,3,12,0.827586207,2,2002
48,31,2,3,7,0.873563218,2,2002
48,12,3,0,12,0.885057471,4,2002
48,4,0,3,11,0.689655172,2,2002
48,34,1,3,12,0.862068966,3,2002
48,19,0,3,12,0.781609195,0,2002
48,41,0,3,11,0.850574713,0,2002
48,64,1,3,10,0.862068966,3,2002
48,20,4,2,12,0.528735632,4,2002
48,68,1,3,12,0.770114943,4,2002
48,55,1,3,5,0.804597701,0,2002
48,17,1,3,12,0.827586207,4,2002
48,35,0,3,12,0.770114943,0,2002
48,18,4,0,12,0.735632184,3,2002
48,60,1,3,12,0.747126437,1,2002
48,24,4,0,12,0.816091954,3,2002
48,34,2,0,1,0.781609195,4,2002
48,78,4,3,12,0.885057471,4,2002
48,23,0,3,12,0.827586207,2,2002
48,50,0,3,12,0.850574713,0,2002
48,78,4,3,12,0.747126437,3,2002
48,18,3,3,2,0.816091954,3,2002
48,45,2,3,12,0.850574713,1,2002
48,18,4,0,6,0.896551724,4,2002
48,39,4,0,12,0.781609195,4,2002
48,7,3,3,12,0.896551724,2,2002
48,61,3,3,12,0.804597701,4,2002
48,47,4,0,12,0.873563218,3,2002
48,8,0,3,12,0.862068966,0,2002
48,69,3,0,12,0.885057471,4,2002
48,60,0,3,12,0.850574713,0,2002
48,23,1,2,6,0.67816092,4,2002
48,46,1,3,6,0.793103448,0,2002
48,23,4,0,9,0.83908046,4,2002
48,40,0,3,3,0.804597701,0,2002
48,28,4,3,9,0.896551724,4,2002
48,6,4,3,1,0.850574713,2,2002
48,4,3,4,12,0.793103448,1,2002
48,36,1,3,12,0.850574713,1,2002
48,20,3,0,12,0.781609195,2,2002
48,17,0,3,12,0.816091954,0,2002
48,33,3,3,9,0.701149425,4,2002
48,83,3,3,9,0.781609195,4,2002
48,16,0,3,12,0.885057471,1,2002
48,3,3,4,3,0.781609195,2,2002
48,22,3,3,1,0.885057471,2,2002
48,24,4,3,9,0.75862069,4,2002
48,31,1,3,6,0.747126437,4,2002
48,28,2,3,6,0.873563218,2,2002
48,14,4,0,12,0.862068966,4,2002
48,21,4,3,12,0.712643678,4,2002
48,44,4,3,2,0.793103448,1,2002
48,19,4,3,3,0.827586207,2,2002
48,38,4,3,12,0.75862069,2,2002
48,21,4,0,12,0.850574713,3,2002
48,52,4,3,3,0.827586207,1,2002
48,42,4,3,12,0.816091954,3,2002
48,20,0,3,12,0.793103448,2,2002
48,66,3,3,11,0.885057471,3,2002
48,16,3,1,9,0.781609195,4,2002
48,14,1,3,12,0.75862069,1,2002
48,16,4,3,3,0.862068966,2,2002
48,10,2,3,11,0.781609195,4,2002
48,16,1,3,12,0.770114943,4,2002
48,13,2,3,9,0.873563218,4,2002
48,19,1,3,12,0.781609195,0,2002
48,19,4,3,9,0.816091954,4,2002
48,39,3,3,10,0.885057471,3,2002
48,21,3,3,12,0.850574713,4,2002
48,18,4,3,1,0.83908046,3,2002
48,71,4,3,3,0.827586207,2,2002
48,21,3,3,12,0.781609195,3,2002
48,21,4,3,12,0.850574713,4,2002
48,71,4,3,12,0.781609195,4,2002
48,1,3,3,12,0.83908046,4,2002
48,23,3,3,12,0.83908046,4,2002
48,17,0,3,12,0.793103448,0,2002
48,23,4,0,9,0.804597701,4,2002
48,36,2,3,11,0.770114943,2,2002
48,24,3,0,12,0.655172414,4,2002
48,16,3,0,12,0.862068966,3,2002
48,14,2,3,12,0.896551724,4,2002
48,71,4,3,9,0.75862069,1,2002
48,58,3,3,12,0.712643678,3,2002
48,16,0,3,12,0.873563218,0,2002
48,35,3,0,12,0.735632184,4,2002
48,14,2,0,3,0.896551724,2,2002
48,72,4,3,10,0.781609195,2,2002
48,4,3,4,10,0.75862069,4,2002
48,23,2,3,12,0.873563218,2,2002
48,52,4,3,3,0.735632184,3,2002
48,23,0,3,12,0.67816092,0,2002
48,46,2,3,12,0.781609195,3,2002
48,56,4,0,3,0.885057471,1,2002
48,24,1,3,12,0.862068966,2,2002
48,12,2,3,12,0.850574713,4,2002
48,19,4,0,1,0.770114943,2,2002
48,60,4,3,3,0.896551724,1,2002
48,41,0,3,1,0.908045977,0,2002
48,18,4,3,5,0.816091954,3,2002
48,13,3,3,12,0.850574713,4,2002
48,81,4,3,2,0.75862069,2,2002
48,36,4,3,9,0.643678161,4,2002
48,22,1,3,10,0.827586207,1,2002
48,46,1,3,12,0.873563218,1,2002
48,24,0,0,6,0.804597701,3,2002
48,18,3,0,7,0.83908046,4,2002
48,4,4,3,9,0.655172414,2,2002
48,85,2,3,1,0.827586207,4,2002
48,26,4,3,9,0.827586207,4,2002
48,16,4,3,12,0.83908046,3,2002
48,33,2,3,9,0.689655172,4,2002
48,38,3,3,10,0.873563218,4,2002
48,43,0,3,12,0.781609195,0,2002
48,47,3,3,11,0.804597701,2,2002
48,21,4,3,12,0.885057471,2,2002
48,25,0,3,12,0.75862069,0,2002
48,19,0,3,12,0.804597701,1,2002
48,21,4,3,3,0.862068966,4,2002
48,22,2,3,12,0.862068966,2,2002
48,24,3,0,6,0.896551724,4,2002
48,31,4,3,4,0.793103448,4,2002
48,64,4,3,12,0.827586207,2,2002
48,18,3,0,12,0.747126437,3,2002
48,30,4,3,12,0.770114943,2,2002
48,74,1,3,12,0.873563218,1,2002
48,25,1,3,12,0.804597701,3,2002
48,66,3,0,12,0.83908046,4,2002
48,56,1,3,6,0.735632184,1,2002
48,44,0,3,5,0.827586207,2,2002
48,20,0,3,3,0.862068966,0,2002
48,27,0,3,12,0.83908046,0,2002
48,21,2,3,3,0.873563218,2,2002
48,18,4,3,12,0.885057471,2,2002
48,55,4,3,3,0.712643678,0,2002
48,17,0,3,12,0.862068966,0,2002
48,67,3,3,9,0.827586207,4,2002
48,48,3,3,9,0.804597701,4,2002
48,16,4,0,3,0.862068966,3,2002
48,21,3,0,12,0.827586207,4,2002
48,30,0,3,12,0.862068966,0,2002
48,52,4,3,2,0.862068966,4,2002
48,52,4,3,3,0.724137931,2,2002
48,36,2,3,3,0.793103448,4,2002
48,22,0,3,2,0.827586207,0,2002
48,10,0,3,12,0.816091954,1,2002
48,64,4,3,3,0.850574713,1,2002
48,8,1,3,12,0.827586207,1,2002
48,19,4,3,12,0.83908046,1,2002
48,25,3,3,3,0.873563218,3,2002
49,59,0,3,9,0.850574713,0,2002
49,60,3,3,9,0.827586207,4,2002
49,69,4,0,12,0.850574713,3,2002
49,10,0,3,12,0.862068966,0,2002
49,20,3,3,12,0.873563218,4,2002
49,62,4,3,2,0.83908046,3,2002
49,15,2,3,3,0.770114943,4,2002
49,19,3,3,12,0.793103448,4,2002
49,71,4,3,12,0.83908046,3,2002
49,19,3,3,12,0.747126437,2,2002
49,26,3,3,12,0.793103448,3,2002
49,37,1,3,12,0.896551724,0,2002
49,10,3,3,12,0.862068966,4,2002
49,17,4,3,12,0.781609195,4,2002
49,17,3,0,12,0.701149425,4,2002
49,27,0,3,2,0.862068966,0,2002
49,25,4,3,1,0.83908046,3,2002
49,33,0,0,2,0.735632184,0,2002
49,54,2,3,12,0.816091954,2,2002
49,8,2,2,12,0.75862069,2,2002
49,13,4,0,12,0.781609195,3,2002
49,14,1,3,3,0.816091954,0,2002
49,14,0,3,12,0.816091954,0,2002
49,20,2,0,12,0.609195402,0,2002
49,74,0,3,10,0.896551724,0,2002
49,74,4,3,12,0.873563218,3,2002
49,29,2,3,12,0.896551724,2,2002
49,90,4,3,10,0.896551724,4,2002
49,21,3,3,12,0.908045977,4,2002
49,25,4,0,12,0.83908046,4,2002
49,51,4,3,3,0.83908046,4,2002
49,31,0,3,12,0.735632184,1,2002
49,56,2,3,12,0.896551724,3,2002
50,15,3,0,9,0.75862069,4,2002
50,87,4,0,12,0.827586207,2,2002
50,70,2,0,1,0.850574713,4,2002
50,42,4,3,3,0.804597701,3,2002
50,87,4,0,12,0.816091954,3,2002
50,19,0,3,12,0.793103448,0,2002
50,80,3,3,11,0.689655172,4,2002
50,10,4,3,3,0.735632184,4,2002
50,66,4,3,12,0.781609195,3,2002
50,19,2,3,12,0.862068966,1,2002
50,78,3,3,12,0.827586207,2,2002
50,24,0,3,7,0.873563218,0,2002
51,20,2,3,12,0.701149425,4,2002
51,10,4,3,9,0.850574713,3,2002
51,78,4,3,12,0.850574713,3,2002
51,16,4,0,12,0.850574713,3,2002
51,33,2,3,7,0.83908046,1,2002
51,77,4,3,3,0.770114943,3,2002
51,24,2,0,12,0.781609195,4,2002
51,15,3,3,6,0.885057471,3,2002
51,39,4,0,9,0.873563218,4,2002
51,16,4,0,12,0.816091954,4,2002
51,21,4,0,12,0.873563218,3,2002
51,5,3,0,12,0.724137931,4,2002
51,31,4,0,12,0.712643678,3,2002
51,19,2,0,12,0.75862069,4,2002
51,53,4,0,3,0.724137931,3,2002
51,15,4,0,12,0.793103448,3,2002
51,13,3,0,11,0.781609195,4,2002
51,27,3,3,6,0.793103448,4,2002
51,44,4,0,12,0.712643678,4,2002
51,47,4,0,12,0.505747126,4,2002
51,51,3,3,12,0.873563218,3,2002
51,67,4,0,1,0.701149425,4,2002
51,19,3,0,12,0.804597701,3,2002
51,48,4,3,12,0.827586207,2,2002
51,18,4,0,12,0.701149425,4,2002
51,23,4,3,12,0.712643678,4,2002
51,19,4,3,1,0.632183908,4,2002
51,18,4,0,12,0.827586207,0,2002
51,14,4,0,2,0.83908046,3,2002
51,18,4,3,12,0.816091954,4,2002
51,92,2,3,12,0.816091954,1,2002
51,18,3,3,12,0.885057471,3,2002
51,19,3,0,12,0.850574713,4,2002
51,23,4,0,3,0.816091954,4,2002
51,22,3,3,12,0.793103448,3,2002
51,56,4,3,12,0.827586207,3,2002
51,17,3,3,12,0.896551724,0,2002
51,85,4,0,4,0.827586207,3,2002
51,19,4,0,12,0.896551724,4,2002
51,13,1,0,9,0.850574713,4,2002
51,24,2,3,12,0.804597701,2,2002
51,21,3,3,1,0.793103448,3,2002
51,23,4,0,12,0.770114943,2,2002
51,19,3,0,12,0.816091954,3,2002
51,21,3,2,12,0.827586207,0,2002
51,34,3,0,12,0.827586207,4,2002
51,25,4,0,12,0.712643678,2,2002
51,20,3,3,12,0.804597701,4,2002
51,23,3,0,12,0.83908046,4,2002
51,42,3,3,12,0.75862069,4,2002
51,48,4,3,3,0.827586207,2,2002
51,20,4,0,12,0.873563218,3,2002
51,38,3,1,6,0.896551724,3,2002
51,61,3,3,12,0.885057471,3,2002
51,83,4,3,3,0.827586207,4,2002
51,24,4,3,12,0.793103448,3,2002
51,20,4,0,12,0.712643678,2,2002
51,10,3,3,9,0.770114943,4,2002
51,35,3,0,1,0.620689655,3,2002
51,61,3,3,1,0.873563218,3,2002
51,73,3,3,11,0.83908046,1,2002
51,20,4,0,12,0.701149425,4,2002
51,52,4,0,12,0.804597701,3,2002
51,17,2,0,9,0.747126437,4,2002
51,31,3,3,12,0.885057471,3,2002
51,25,4,0,9,0.781609195,3,2002
51,22,3,3,12,0.804597701,3,2002
51,72,4,3,12,0.770114943,1,2002
51,68,3,0,9,0.873563218,4,2002
51,20,3,0,12,0.747126437,4,2002
51,50,0,3,9,0.83908046,0,2002
51,19,4,0,11,0.873563218,3,2002
51,16,3,3,12,0.896551724,4,2002
51,46,4,3,12,0.816091954,3,2002
51,61,4,3,2,0.770114943,3,2002
51,23,4,0,12,0.885057471,4,2002
51,19,3,3,12,0.75862069,4,2002
51,16,3,0,12,0.816091954,3,2002
51,25,3,0,12,0.781609195,4,2002
51,38,3,3,12,0.75862069,3,2002
51,42,3,3,12,0.735632184,3,2002
51,60,2,3,12,0.827586207,2,2002
51,22,4,0,12,0.896551724,0,2002
51,18,2,0,3,0.83908046,1,2002
51,21,2,3,12,0.712643678,4,2002
51,66,3,3,3,0.873563218,3,2002
51,16,4,3,6,0.83908046,4,2002
51,26,3,0,10,0.816091954,4,2002
51,19,4,0,8,0.850574713,2,2002
51,24,3,0,12,0.793103448,3,2002
51,16,3,3,11,0.712643678,4,2002
51,28,3,3,1,0.885057471,3,2002
51,54,4,3,12,0.793103448,3,2002
51,73,4,3,3,0.862068966,3,2002
51,18,4,0,3,0.724137931,2,2002
51,22,3,3,2,0.75862069,4,2002
51,19,4,3,12,0.724137931,0,2002
51,38,4,2,6,0.804597701,1,2002
51,49,4,3,3,0.885057471,0,2002
51,21,3,3,1,0.83908046,4,2002
51,67,3,3,12,0.827586207,3,2002
51,14,3,3,12,0.896551724,3,2002
51,77,4,3,3,0.770114943,3,2002
51,55,3,3,11,0.850574713,3,2002
51,20,4,0,11,0.896551724,3,2002
51,38,3,3,12,0.850574713,3,2002
51,16,3,0,9,0.448275862,4,2002
51,41,3,3,3,0.735632184,3,2002
51,16,4,0,12,0.816091954,3,2002
51,15,3,0,12,0.770114943,3,2002
51,64,3,3,12,0.862068966,3,2002
51,84,4,3,3,0.816091954,3,2002
51,23,3,3,12,0.793103448,4,2002
51,17,3,0,12,0.793103448,4,2002
51,22,3,0,12,0.873563218,3,2002
51,18,4,3,12,0.793103448,4,2002
51,74,4,3,12,0.850574713,4,2002
51,10,3,0,12,0.747126437,4,2002
51,17,3,0,4,0.804597701,4,2002
51,31,4,3,3,0.781609195,4,2002
51,74,2,3,9,0.816091954,4,2002
51,48,4,3,12,0.862068966,1,2002
51,16,3,0,3,0.735632184,4,2002
51,20,4,0,12,0.862068966,0,2002
51,8,3,3,9,0.747126437,4,2002
51,62,1,3,12,0.896551724,4,2002
51,20,2,3,12,0.873563218,3,2002
51,25,4,0,4,0.896551724,3,2002
51,19,3,0,8,0.827586207,4,2002
51,16,2,0,12,0.770114943,4,2002
51,44,3,0,12,0.701149425,3,2002
51,91,4,3,3,0.712643678,4,2002
51,31,3,3,12,0.862068966,3,2002
51,34,3,3,6,0.747126437,4,2002
51,82,1,3,8,0.862068966,3,2002
51,17,4,3,12,0.885057471,3,2002
51,81,3,3,12,0.701149425,1,2002
51,22,3,0,4,0.850574713,4,2002
51,16,3,3,12,0.885057471,4,2002
51,46,3,3,9,0.83908046,4,2002
51,25,3,0,2,0.83908046,3,2002
51,27,2,3,7,0.83908046,3,2002
51,83,4,0,3,0.574712644,4,2002
51,74,4,0,12,0.827586207,4,2002
51,43,3,3,12,0.827586207,3,2002
51,48,3,3,12,0.83908046,3,2002
53,39,4,0,12,0.827586207,2,2002
53,16,1,3,12,0.770114943,0,2002
53,33,4,3,3,0.781609195,3,2002
53,16,4,0,12,0.574712644,3,2002
53,30,3,3,12,0.827586207,4,2002
53,22,0,3,12,0.873563218,0,2002
53,18,2,0,9,0.747126437,4,2002
53,75,4,3,12,0.75862069,4,2002
53,12,4,3,6,0.712643678,1,2002
53,13,1,3,9,0.712643678,4,2002
53,14,4,0,12,0.770114943,3,2002
53,67,0,3,12,0.747126437,0,2002
53,27,4,3,6,0.885057471,1,2002
53,26,4,3,3,0.804597701,4,2002
53,58,0,3,12,0.862068966,0,2002
53,34,3,3,12,0.83908046,3,2002
53,17,4,3,3,0.75862069,3,2002
53,18,4,3,3,0.793103448,2,2002
53,19,1,3,12,0.827586207,3,2002
53,24,2,3,9,0.747126437,4,2002
53,27,4,0,12,0.632183908,3,2002
53,14,1,3,12,0.873563218,4,2002
53,21,2,0,12,0.735632184,4,2002
53,19,2,0,12,0.75862069,2,2002
53,20,4,0,11,0.689655172,4,2002
53,19,1,0,6,0.609195402,1,2002
53,21,1,3,12,0.873563218,4,2002
53,26,4,3,12,0.793103448,4,2002
53,48,4,0,1,0.666666667,3,2002
53,75,4,0,12,0.747126437,4,2002
53,83,4,3,6,0.75862069,1,2002
53,84,4,3,3,0.75862069,3,2002
53,16,4,3,12,0.83908046,2,2002
53,21,4,0,12,0.712643678,3,2002
53,47,4,2,11,0.873563218,1,2002
53,33,2,0,12,0.747126437,4,2002
53,22,4,0,1,0.701149425,1,2002
53,23,0,3,12,0.896551724,1,2002
53,40,2,1,12,0.816091954,4,2002
53,50,0,3,12,0.781609195,1,2002
53,18,4,0,3,0.827586207,4,2002
53,70,2,3,12,0.517241379,4,2002
53,81,1,3,1,0.770114943,4,2002
53,17,4,3,3,0.724137931,2,2002
53,22,3,3,9,0.689655172,4,2002
53,25,4,3,12,0.75862069,2,2002
53,21,4,0,12,0.862068966,4,2002
53,16,2,0,12,0.850574713,3,2002
53,73,1,3,6,0.816091954,1,2002
53,45,1,3,6,0.873563218,0,2002
53,19,1,2,12,0.781609195,4,2002
53,53,0,3,11,0.804597701,4,2002
53,24,2,3,12,0.724137931,4,2002
53,18,3,3,12,0.724137931,3,2002
53,22,0,3,11,0.83908046,0,2002
53,18,3,3,12,0.873563218,4,2002
53,31,0,3,11,0.873563218,0,2002
53,17,0,3,6,0.827586207,0,2002
53,17,2,3,6,0.816091954,4,2002
53,12,1,3,12,0.862068966,2,2002
53,79,0,3,12,0.827586207,0,2002
53,8,1,3,12,0.885057471,3,2002
53,13,2,3,12,0.850574713,1,2002
53,14,4,0,3,0.873563218,1,2002
53,2,0,3,9,0.609195402,0,2002
53,39,4,0,12,0.689655172,2,2002
53,23,1,3,12,0.770114943,4,2002
53,27,3,3,9,0.885057471,4,2002
53,60,0,3,12,0.83908046,0,2002
53,21,2,3,12,0.632183908,2,2002
53,44,1,3,12,0.781609195,1,2002
53,25,3,3,6,0.827586207,3,2002
53,19,0,3,12,0.793103448,0,2002
53,62,4,3,3,0.896551724,2,2002
53,17,1,3,12,0.735632184,4,2002
53,18,2,3,9,0.83908046,4,2002
53,79,4,3,3,0.850574713,4,2002
53,12,1,3,12,0.724137931,1,2002
53,32,4,3,12,0.689655172,3,2002
53,18,0,3,3,0.770114943,0,2002
53,24,1,3,12,0.873563218,0,2002
53,24,4,3,1,0.724137931,3,2002
53,25,4,3,12,0.816091954,2,2002
53,21,2,3,1,0.793103448,4,2002
53,74,1,3,12,0.850574713,4,2002
53,85,3,3,12,0.827586207,3,2002
53,13,0,3,12,0.735632184,0,2002
53,17,2,3,12,0.804597701,4,2002
53,18,3,3,12,0.724137931,3,2002
53,18,2,0,3,0.747126437,4,2002
53,22,4,0,3,0.781609195,4,2002
53,22,0,3,12,0.827586207,4,2002
53,15,4,3,12,0.735632184,4,2002
53,26,4,0,12,0.724137931,3,2002
53,19,2,3,3,0.735632184,2,2002
53,17,0,3,12,0.816091954,0,2002
53,36,4,0,3,0.724137931,3,2002
53,21,0,3,12,0.747126437,0,2002
54,19,3,0,11,0.75862069,4,2002
54,20,3,0,3,0.712643678,3,2002
54,18,4,3,10,0.781609195,3,2002
54,6,0,3,12,0.816091954,0,2002
54,21,4,0,12,0.816091954,4,2002
54,47,4,0,12,0.67816092,4,2002
54,23,3,0,12,0.83908046,3,2002
54,18,4,3,2,0.67816092,3,2002
54,43,0,3,12,0.816091954,1,2002
54,30,3,0,12,0.804597701,4,2002
54,40,4,0,12,0.735632184,3,2002
54,21,4,0,12,0.896551724,3,2002
54,12,3,0,12,0.885057471,3,2002
54,83,4,3,12,0.793103448,4,2002
54,16,4,3,3,0.793103448,4,2002
54,21,4,0,12,0.770114943,3,2002
54,89,4,0,12,0.885057471,3,2002
54,49,0,3,12,0.885057471,0,2002
54,93,4,3,3,0.781609195,3,2002
54,48,3,0,11,0.712643678,4,2002
54,20,0,3,12,0.862068966,2,2002
54,46,1,3,8,0.850574713,0,2002
54,27,0,3,12,0.793103448,0,2002
54,24,4,0,3,0.770114943,3,2002
54,26,2,3,12,0.862068966,4,2002
54,86,4,3,3,0.781609195,2,2002
54,19,1,3,9,0.804597701,3,2002
54,49,1,3,12,0.896551724,3,2002
54,65,4,0,6,0.724137931,3,2002
54,18,0,2,12,0.816091954,0,2002
54,16,4,3,3,0.816091954,3,2002
54,27,0,3,11,0.885057471,0,2002
54,28,4,0,2,0.850574713,4,2002
54,33,4,3,9,0.850574713,4,2002
54,49,3,0,10,0.712643678,4,2002
54,21,4,3,2,0.689655172,2,2002
54,38,4,3,2,0.804597701,3,2002
54,41,3,3,7,0.83908046,4,2002
54,97,3,3,12,0.827586207,4,2002
54,38,3,0,6,0.873563218,4,2002
54,22,3,0,1,0.712643678,4,2002
54,25,0,3,12,0.724137931,0,2002
54,61,4,3,9,0.885057471,4,2002
54,88,3,3,9,0.816091954,4,2002
54,11,0,0,11,0.701149425,0,2002
54,29,4,0,3,0.597701149,2,2002
54,51,4,3,12,0.873563218,3,2002
54,88,3,3,12,0.747126437,4,2002
54,18,4,0,12,0.655172414,3,2002
54,43,4,3,11,0.632183908,4,2002
54,25,4,0,11,0.735632184,4,2002
54,14,4,3,3,0.827586207,3,2002
54,34,4,0,12,0.770114943,3,2002
54,16,4,0,12,0.770114943,3,2002
54,71,4,3,7,0.873563218,4,2002
54,21,3,0,12,0.793103448,4,2002
54,57,4,0,10,0.83908046,4,2002
54,21,4,3,3,0.873563218,0,2002
54,25,3,3,11,0.885057471,4,2002
54,42,3,0,9,0.735632184,2,2002
54,47,4,0,12,0.83908046,3,2002
54,38,2,0,9,0.793103448,4,2002
54,38,3,3,12,0.816091954,0,2002
54,84,4,3,12,0.793103448,3,2002
54,20,3,0,12,0.804597701,4,2002
54,44,3,0,12,0.75862069,3,2002
54,20,4,0,12,0.793103448,3,2002
54,17,1,3,12,0.770114943,2,2002
54,70,1,3,9,0.850574713,4,2002
54,19,3,3,11,0.862068966,3,2002
